These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  MIN  O3(PPB)
SMO 2015   11  03  09    55    13.86
SMO 2015   11  03  10    00    13.70
SMO 2015   11  03  10    05    14.04
SMO 2015   11  03  10    10    13.96
SMO 2015   11  03  10    15    14.59
SMO 2015   11  03  10    20    14.26
SMO 2015   11  03  10    25    14.51
SMO 2015   11  03  10    30    14.82
SMO 2015   11  03  10    35    14.91
SMO 2015   11  03  10    40    14.79
SMO 2015   11  03  10    45    14.32
SMO 2015   11  03  10    50    15.27
SMO 2015   11  03  10    55    14.24
SMO 2015   11  03  11    00    14.96
SMO 2015   11  03  11    05    14.52
SMO 2015   11  03  11    10    13.91
SMO 2015   11  03  11    15    15.00
SMO 2015   11  03  11    20    14.67
SMO 2015   11  03  11    25    15.24
SMO 2015   11  03  11    30    14.97
SMO 2015   11  03  11    35    15.17
SMO 2015   11  03  11    40    15.44
SMO 2015   11  03  11    45    14.58
SMO 2015   11  03  11    50    15.21
SMO 2015   11  03  11    55    15.36
SMO 2015   11  03  12    00    15.14
SMO 2015   11  03  12    05    14.77
SMO 2015   11  03  12    10    15.55
SMO 2015   11  03  12    15    15.21
SMO 2015   11  03  12    20    15.41
SMO 2015   11  03  12    25    15.43
SMO 2015   11  03  12    30    15.26
SMO 2015   11  03  12    35    15.20
SMO 2015   11  03  12    40    15.89
SMO 2015   11  03  12    45    15.10
SMO 2015   11  03  12    50    14.85
SMO 2015   11  03  12    55    15.36
SMO 2015   11  03  13    00    15.83
SMO 2015   11  03  13    05    15.87
SMO 2015   11  03  13    10    15.48
SMO 2015   11  03  13    15    15.78
SMO 2015   11  03  13    20    15.83
SMO 2015   11  03  13    25    16.33
SMO 2015   11  03  13    30    15.37
SMO 2015   11  03  13    35    15.74
SMO 2015   11  03  13    40    15.38
SMO 2015   11  03  13    45    15.32
SMO 2015   11  03  13    50    15.14
SMO 2015   11  03  13    55    16.17
SMO 2015   11  03  14    00    15.17
SMO 2015   11  03  14    05    15.36
SMO 2015   11  03  14    10    15.95
SMO 2015   11  03  14    15    15.40
SMO 2015   11  03  14    20    15.66
SMO 2015   11  03  14    25    15.82
SMO 2015   11  03  14    30    15.62
SMO 2015   11  03  14    35    15.54
SMO 2015   11  03  14    40    15.62
SMO 2015   11  03  14    45    15.49
SMO 2015   11  03  14    50    15.97
SMO 2015   11  03  14    55    16.18
SMO 2015   11  03  15    05    15.82
SMO 2015   11  03  15    10    16.15
SMO 2015   11  03  15    15    15.72
SMO 2015   11  03  15    20    16.37
SMO 2015   11  03  15    25    15.76
SMO 2015   11  03  15    30    15.48
SMO 2015   11  03  15    35    15.37
SMO 2015   11  03  15    40    16.10
SMO 2015   11  03  15    45    16.22
SMO 2015   11  03  15    50    16.09
SMO 2015   11  03  15    55    16.20
SMO 2015   11  03  16    00    16.05
SMO 2015   11  03  16    05    16.06
SMO 2015   11  03  16    10    16.42
SMO 2015   11  03  16    15    16.14
SMO 2015   11  03  16    20    16.20
SMO 2015   11  03  16    25    15.35
SMO 2015   11  03  16    30    16.08
SMO 2015   11  03  16    35    16.36
SMO 2015   11  03  16    40    15.83
SMO 2015   11  03  16    45    16.20
SMO 2015   11  03  16    50    16.15
SMO 2015   11  03  16    55    15.90
SMO 2015   11  03  17    00    15.77
SMO 2015   11  03  17    05    16.16
SMO 2015   11  03  17    10    16.36
SMO 2015   11  03  17    15    15.59
SMO 2015   11  03  17    20    16.13
SMO 2015   11  03  17    25    15.99
SMO 2015   11  03  17    30    15.62
SMO 2015   11  03  17    35    15.31
SMO 2015   11  03  17    40    16.08
SMO 2015   11  03  17    45    15.51
SMO 2015   11  03  17    50    16.37
SMO 2015   11  03  17    55    15.18
SMO 2015   11  03  18    00    15.72
SMO 2015   11  03  18    05    16.05
SMO 2015   11  03  18    10    16.01
SMO 2015   11  03  18    15    15.88
SMO 2015   11  03  18    20    15.93
SMO 2015   11  03  18    25    15.64
SMO 2015   11  03  18    30    15.66
SMO 2015   11  03  18    35    16.03
SMO 2015   11  03  18    40    16.27
SMO 2015   11  03  18    45    15.70
SMO 2015   11  03  18    50    15.15
SMO 2015   11  03  18    55    15.77
SMO 2015   11  03  19    00    16.35
SMO 2015   11  03  19    05    15.77
SMO 2015   11  03  19    10    14.75
SMO 2015   11  03  19    15    16.24
SMO 2015   11  03  19    20    15.53
SMO 2015   11  03  19    25    16.31
SMO 2015   11  03  19    30    15.98
SMO 2015   11  03  19    35    16.23
SMO 2015   11  03  19    40    16.31
SMO 2015   11  03  19    45    16.64
SMO 2015   11  03  19    50    16.46
SMO 2015   11  03  19    55    16.65
SMO 2015   11  03  20    00    16.20
SMO 2015   11  03  20    05    16.61
SMO 2015   11  03  20    10    16.37
SMO 2015   11  03  20    15    16.04
SMO 2015   11  03  20    20    15.82
SMO 2015   11  03  20    25    15.26
SMO 2015   11  03  20    30    15.26
SMO 2015   11  03  20    35    15.29
SMO 2015   11  03  20    40    15.78
SMO 2015   11  03  20    45    16.17
SMO 2015   11  03  20    50    14.93
SMO 2015   11  03  20    55    15.79
SMO 2015   11  03  21    00    15.44
SMO 2015   11  03  21    05    15.93
SMO 2015   11  03  21    10    15.21
SMO 2015   11  03  21    15    15.22
SMO 2015   11  03  21    20    15.82
SMO 2015   11  03  21    25    15.54
SMO 2015   11  03  21    30    15.44
SMO 2015   11  03  21    35    15.74
SMO 2015   11  03  21    40    15.24
SMO 2015   11  03  21    45    16.06
SMO 2015   11  03  21    50    14.88
SMO 2015   11  03  21    55    15.20
SMO 2015   11  03  22    00    15.22
SMO 2015   11  03  22    05    15.47
SMO 2015   11  03  22    10    15.42
SMO 2015   11  03  22    15    14.92
SMO 2015   11  03  22    20    15.63
SMO 2015   11  03  22    25    15.28
SMO 2015   11  03  22    30    15.12
SMO 2015   11  03  22    35    15.31
SMO 2015   11  03  22    40    15.03
SMO 2015   11  03  22    45    15.02
SMO 2015   11  03  22    50    15.49
SMO 2015   11  03  22    55    15.03
SMO 2015   11  03  23    00    15.45
SMO 2015   11  03  23    05    15.29
SMO 2015   11  03  23    10    15.23
SMO 2015   11  03  23    15    15.34
SMO 2015   11  03  23    20    14.76
SMO 2015   11  03  23    25    14.59
SMO 2015   11  03  23    30    14.99
SMO 2015   11  03  23    35    15.35
SMO 2015   11  03  23    40    14.64
SMO 2015   11  03  23    45    14.89
SMO 2015   11  03  23    50    15.46
SMO 2015   11  03  23    55    14.72
SMO 2015   11  04  00    00    14.71
SMO 2015   11  04  00    05    14.93
SMO 2015   11  04  00    10    14.88
SMO 2015   11  04  00    15    14.72
SMO 2015   11  04  00    20    15.08
SMO 2015   11  04  00    25    14.39
SMO 2015   11  04  00    30    15.46
SMO 2015   11  04  00    35    14.96
SMO 2015   11  04  00    40    14.05
SMO 2015   11  04  00    45    15.20
SMO 2015   11  04  00    50    14.58
SMO 2015   11  04  00    55    15.32
SMO 2015   11  04  01    00    14.42
SMO 2015   11  04  01    05    14.47
SMO 2015   11  04  01    10    14.56
SMO 2015   11  04  01    15    14.71
SMO 2015   11  04  01    20    15.01
SMO 2015   11  04  01    25    15.20
SMO 2015   11  04  01    30    15.37
SMO 2015   11  04  01    35    15.21
SMO 2015   11  04  01    40    15.48
SMO 2015   11  04  01    45    15.42
SMO 2015   11  04  01    50    14.99
SMO 2015   11  04  01    55    14.93
SMO 2015   11  04  02    00    15.27
SMO 2015   11  04  02    05    15.27
SMO 2015   11  04  02    10    14.52
SMO 2015   11  04  02    15    14.57
SMO 2015   11  04  02    20    15.85
SMO 2015   11  04  02    25    14.82
SMO 2015   11  04  02    30    15.22
SMO 2015   11  04  02    35    15.01
SMO 2015   11  04  02    40    15.31
SMO 2015   11  04  02    45    15.75
SMO 2015   11  04  02    50    15.38
SMO 2015   11  04  02    55    15.45
SMO 2015   11  04  03    00    15.67
SMO 2015   11  04  03    05    15.67
SMO 2015   11  04  03    10  9999.99
SMO 2015   11  04  03    15  9999.99
SMO 2015   11  04  03    20  9999.99
SMO 2015   11  04  03    25  9999.99
SMO 2015   11  04  03    30  9999.99
SMO 2015   11  04  03    35  9999.99
SMO 2015   11  04  03    40  9999.99
SMO 2015   11  04  03    45  9999.99
SMO 2015   11  04  03    50  9999.99
SMO 2015   11  04  03    55  9999.99
SMO 2015   11  04  04    00  9999.99
SMO 2015   11  04  04    10  9999.99
SMO 2015   11  04  04    15  9999.99
SMO 2015   11  04  04    20  9999.99
SMO 2015   11  04  04    25  9999.99
SMO 2015   11  04  04    30  9999.99
SMO 2015   11  04  04    35  9999.99
SMO 2015   11  04  04    40  9999.99
SMO 2015   11  04  04    45  9999.99
SMO 2015   11  04  04    50  9999.99
SMO 2015   11  04  04    55  9999.99
SMO 2015   11  04  05    00  9999.99
SMO 2015   11  04  05    05  9999.99
SMO 2015   11  04  05    10  9999.99
SMO 2015   11  04  05    15    15.69
SMO 2015   11  04  05    20    15.71
SMO 2015   11  04  05    25    15.47
SMO 2015   11  04  05    30    15.13
SMO 2015   11  04  05    35    15.41
SMO 2015   11  04  05    40    15.51
SMO 2015   11  04  05    45    14.85
SMO 2015   11  04  05    50    15.78
SMO 2015   11  04  05    55    15.32
SMO 2015   11  04  06    00    16.08
SMO 2015   11  04  06    05    15.73
SMO 2015   11  04  06    10    15.79
SMO 2015   11  04  06    15    15.86
SMO 2015   11  04  06    20    15.39
SMO 2015   11  04  06    25    15.86
SMO 2015   11  04  06    30    15.53
SMO 2015   11  04  06    35    15.64
SMO 2015   11  04  06    40    16.23
SMO 2015   11  04  06    45    15.89
SMO 2015   11  04  06    50    16.18
SMO 2015   11  04  07    05    15.49
SMO 2015   11  04  07    10    16.41
SMO 2015   11  04  07    15    15.71
SMO 2015   11  04  07    20    16.00
SMO 2015   11  04  07    25    15.78
SMO 2015   11  04  07    30    16.02
SMO 2015   11  04  07    35    15.63
SMO 2015   11  04  07    40    14.99
SMO 2015   11  04  07    45    15.74
SMO 2015   11  04  07    50    16.09
SMO 2015   11  04  07    55    16.41
SMO 2015   11  04  08    00    16.10
SMO 2015   11  04  08    05    15.71
SMO 2015   11  04  08    10    15.65
SMO 2015   11  04  08    15    15.63
SMO 2015   11  04  08    20    16.01
SMO 2015   11  04  08    25    16.25
SMO 2015   11  04  08    30    16.00
SMO 2015   11  04  08    35    15.90
SMO 2015   11  04  08    40    15.90
SMO 2015   11  04  08    45    15.29
SMO 2015   11  04  08    50    15.61
SMO 2015   11  04  08    55    15.97
SMO 2015   11  04  09    00    15.71
SMO 2015   11  04  09    05    16.08
SMO 2015   11  04  09    10    15.98
SMO 2015   11  04  09    15    16.44
SMO 2015   11  04  09    20    15.33
SMO 2015   11  04  09    25    15.71
SMO 2015   11  04  09    30    15.80
SMO 2015   11  04  09    35    16.16
SMO 2015   11  04  09    40    16.01
SMO 2015   11  04  09    45    15.83
SMO 2015   11  04  09    50    16.02
SMO 2015   11  04  09    55    16.21
SMO 2015   11  04  10    00    15.32
SMO 2015   11  04  10    05    15.34
SMO 2015   11  04  10    10    15.79
SMO 2015   11  04  10    15    15.83
SMO 2015   11  04  10    20    16.30
SMO 2015   11  04  10    25    16.12
SMO 2015   11  04  10    30    15.58
SMO 2015   11  04  10    35    15.74
SMO 2015   11  04  10    40    16.18
SMO 2015   11  04  10    45    16.18
SMO 2015   11  04  10    50    16.31
SMO 2015   11  04  10    55    16.30
SMO 2015   11  04  11    00    16.36
SMO 2015   11  04  11    05    15.95
SMO 2015   11  04  11    10    15.62
SMO 2015   11  04  11    15    15.85
SMO 2015   11  04  11    20    16.28
SMO 2015   11  04  11    25    16.34
SMO 2015   11  04  11    30    16.25
SMO 2015   11  04  11    35    16.06
SMO 2015   11  04  11    40    15.66
SMO 2015   11  04  11    45    15.74
SMO 2015   11  04  11    50    16.56
SMO 2015   11  04  11    55    16.29
SMO 2015   11  04  12    00    16.37
SMO 2015   11  04  12    05    16.19
SMO 2015   11  04  12    10    15.80
SMO 2015   11  04  12    15    16.04
SMO 2015   11  04  12    20    16.49
SMO 2015   11  04  12    25    16.48
SMO 2015   11  04  12    30    16.35
SMO 2015   11  04  12    35    16.24
SMO 2015   11  04  12    40    16.50
SMO 2015   11  04  12    45    16.15
SMO 2015   11  04  12    50    15.87
SMO 2015   11  04  12    55    16.43
SMO 2015   11  04  13    00    16.30
SMO 2015   11  04  13    05    16.62
SMO 2015   11  04  13    10    16.65
SMO 2015   11  04  13    15    15.49
SMO 2015   11  04  13    20    16.06
SMO 2015   11  04  13    30    16.66
SMO 2015   11  04  13    35    16.71
SMO 2015   11  04  13    40    16.00
SMO 2015   11  04  13    45    16.41
SMO 2015   11  04  13    50    16.09
SMO 2015   11  04  13    55    16.37
SMO 2015   11  04  14    00    16.67
SMO 2015   11  04  14    05    16.57
SMO 2015   11  04  14    10    16.21
SMO 2015   11  04  14    15    15.76
SMO 2015   11  04  14    20    16.01
SMO 2015   11  04  14    25    16.21
SMO 2015   11  04  14    30    16.22
SMO 2015   11  04  14    35    16.33
SMO 2015   11  04  14    40    16.22
SMO 2015   11  04  14    45    15.93
SMO 2015   11  04  14    50    16.07
SMO 2015   11  04  14    55    16.72
SMO 2015   11  04  15    00    16.42
SMO 2015   11  04  15    05    16.71
SMO 2015   11  04  15    10    16.14
SMO 2015   11  04  15    20    15.89
SMO 2015   11  04  15    25    16.65
SMO 2015   11  04  15    30    16.64
SMO 2015   11  04  15    35    16.27
SMO 2015   11  04  15    40    16.18
SMO 2015   11  04  15    45    15.53
SMO 2015   11  04  15    50    16.33
SMO 2015   11  04  15    55    16.22
SMO 2015   11  04  16    00    16.35
SMO 2015   11  04  16    05    16.55
SMO 2015   11  04  16    10    15.74
SMO 2015   11  04  16    15    15.79
SMO 2015   11  04  16    20    16.34
SMO 2015   11  04  16    25    16.47
SMO 2015   11  04  16    30    16.45
SMO 2015   11  04  16    35    16.66
SMO 2015   11  04  16    40    15.46
SMO 2015   11  04  16    45    15.76
SMO 2015   11  04  16    50    16.44
SMO 2015   11  04  16    55    15.48
SMO 2015   11  04  17    00    15.60
SMO 2015   11  04  17    05    14.62
SMO 2015   11  04  17    10    13.37
SMO 2015   11  04  17    15    13.72
SMO 2015   11  04  17    20    13.51
SMO 2015   11  04  17    25    14.22
SMO 2015   11  04  17    30    13.99
SMO 2015   11  04  17    35    15.58
SMO 2015   11  04  17    40    15.77
SMO 2015   11  04  17    45    14.63
SMO 2015   11  04  17    50    14.46
SMO 2015   11  04  17    55    14.99
SMO 2015   11  04  18    00    15.34
SMO 2015   11  04  18    05    14.75
SMO 2015   11  04  18    10    15.08
SMO 2015   11  04  18    15    14.01
SMO 2015   11  04  18    20    12.06
SMO 2015   11  04  18    25    15.13
SMO 2015   11  04  18    30    16.70
SMO 2015   11  04  18    35    16.65
SMO 2015   11  04  18    40    18.17
SMO 2015   11  04  18    45    17.32
SMO 2015   11  04  18    50    16.79
SMO 2015   11  04  18    55    16.89
SMO 2015   11  04  19    00    17.60
SMO 2015   11  04  19    05    17.63
SMO 2015   11  04  19    10    17.55
SMO 2015   11  04  19    15    17.50
SMO 2015   11  04  19    20    17.15
SMO 2015   11  04  19    25    17.70
SMO 2015   11  04  19    30    18.08
SMO 2015   11  04  19    35    18.48
SMO 2015   11  04  19    40    18.14
SMO 2015   11  04  19    45    17.83
SMO 2015   11  04  19    50    18.48
SMO 2015   11  04  19    55    18.53
SMO 2015   11  04  20    00    19.08
SMO 2015   11  04  20    05    19.02
SMO 2015   11  04  20    10    18.36
SMO 2015   11  04  20    15    18.25
SMO 2015   11  04  20    20    17.93
SMO 2015   11  04  20    25    17.19
SMO 2015   11  04  20    30    17.17
SMO 2015   11  04  20    35    16.74
SMO 2015   11  04  20    40    16.58
SMO 2015   11  04  20    45    17.27
SMO 2015   11  04  20    50    16.21
SMO 2015   11  04  20    55    16.73
SMO 2015   11  04  21    00    16.99
SMO 2015   11  04  21    05    16.35
SMO 2015   11  04  21    10    16.35
SMO 2015   11  04  21    15    17.75
SMO 2015   11  04  21    20    17.51
SMO 2015   11  04  21    25    16.49
SMO 2015   11  04  21    30    15.34
SMO 2015   11  04  21    35    15.02
SMO 2015   11  04  21    40    14.85
SMO 2015   11  04  21    45    14.95
SMO 2015   11  04  21    50    13.83
SMO 2015   11  04  21    55    14.73
SMO 2015   11  04  22    00    15.79
SMO 2015   11  04  22    05    15.34
SMO 2015   11  04  22    10    14.91
SMO 2015   11  04  22    15    15.27
SMO 2015   11  04  22    20    15.39
SMO 2015   11  04  22    25    15.61
SMO 2015   11  04  22    30    16.27
SMO 2015   11  04  22    35    15.88
SMO 2015   11  04  22    40    16.63
SMO 2015   11  04  22    45    16.06
SMO 2015   11  04  22    50    15.64
SMO 2015   11  04  22    55    15.44
SMO 2015   11  04  23    00    16.08
SMO 2015   11  04  23    05    16.77
SMO 2015   11  04  23    10    15.84
SMO 2015   11  04  23    15    16.92
SMO 2015   11  04  23    20    16.74
SMO 2015   11  04  23    25    16.58
SMO 2015   11  04  23    30    16.66
SMO 2015   11  04  23    35    16.42
SMO 2015   11  04  23    40    16.64
SMO 2015   11  04  23    45    17.02
SMO 2015   11  04  23    50    16.23
SMO 2015   11  04  23    55    16.40
SMO 2015   11  05  00    00    16.95
SMO 2015   11  05  00    05    15.98
SMO 2015   11  05  00    10    16.40
SMO 2015   11  05  00    15    15.82
SMO 2015   11  05  00    20    15.55
SMO 2015   11  05  00    25    15.41
SMO 2015   11  05  00    30    15.76
SMO 2015   11  05  00    35    15.64
SMO 2015   11  05  00    40    15.73
SMO 2015   11  05  00    45    16.29
SMO 2015   11  05  00    50    15.40
SMO 2015   11  05  00    55    16.12
SMO 2015   11  05  01    00    16.38
SMO 2015   11  05  01    05    15.67
SMO 2015   11  05  01    10    15.38
SMO 2015   11  05  01    15    15.36
SMO 2015   11  05  01    20    14.88
SMO 2015   11  05  01    25    15.45
SMO 2015   11  05  01    30    15.16
SMO 2015   11  05  01    35    15.37
SMO 2015   11  05  01    40    15.39
SMO 2015   11  05  01    45    15.33
SMO 2015   11  05  01    50    15.26
SMO 2015   11  05  01    55    15.46
SMO 2015   11  05  02    00    15.73
SMO 2015   11  05  02    05    14.56
SMO 2015   11  05  02    10    14.05
SMO 2015   11  05  02    15    15.10
SMO 2015   11  05  02    20    15.02
SMO 2015   11  05  02    25    15.23
SMO 2015   11  05  02    30    15.47
SMO 2015   11  05  02    35    15.14
SMO 2015   11  05  02    40    15.22
SMO 2015   11  05  02    45    15.20
SMO 2015   11  05  02    50    15.53
SMO 2015   11  05  02    55    15.46
SMO 2015   11  05  03    00    15.60
SMO 2015   11  05  03    05    15.45
SMO 2015   11  05  03    10    15.41
SMO 2015   11  05  03    15    16.02
SMO 2015   11  05  03    20    15.71
SMO 2015   11  05  03    25    15.89
SMO 2015   11  05  03    30    15.84
SMO 2015   11  05  03    35    16.10
SMO 2015   11  05  03    40    16.23
SMO 2015   11  05  03    45    15.82
SMO 2015   11  05  03    50    16.28
SMO 2015   11  05  03    55    16.22
SMO 2015   11  05  04    00    17.88
SMO 2015   11  05  04    05    16.67
SMO 2015   11  05  04    10    17.43
SMO 2015   11  05  04    15    16.54
SMO 2015   11  05  04    20    17.51
SMO 2015   11  05  04    25    16.79
SMO 2015   11  05  04    30    17.00
SMO 2015   11  05  04    35    16.76
SMO 2015   11  05  04    40    17.17
SMO 2015   11  05  04    45    16.86
SMO 2015   11  05  04    50    17.29
SMO 2015   11  05  04    55    17.35
SMO 2015   11  05  05    00    17.71
SMO 2015   11  05  05    05    17.18
SMO 2015   11  05  05    10    17.72
SMO 2015   11  05  05    15    17.83
SMO 2015   11  05  05    20    17.72
SMO 2015   11  05  05    25    17.60
SMO 2015   11  05  05    30    17.56
SMO 2015   11  05  05    35    18.06
SMO 2015   11  05  05    40    18.31
SMO 2015   11  05  05    45    18.46
SMO 2015   11  05  05    50    18.93
SMO 2015   11  05  05    55    18.77
SMO 2015   11  05  06    00    18.90
SMO 2015   11  05  06    05    18.07
SMO 2015   11  05  06    10    19.64
