These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  MIN  O3(PPB)
SMO 2015   07  10  09    00    15.79
SMO 2015   07  10  09    05    16.08
SMO 2015   07  10  09    10    16.40
SMO 2015   07  10  09    15    16.07
SMO 2015   07  10  09    20    15.89
SMO 2015   07  10  09    25    15.21
SMO 2015   07  10  09    30    15.88
SMO 2015   07  10  09    35    16.29
SMO 2015   07  10  09    40    14.62
SMO 2015   07  10  09    45    15.02
SMO 2015   07  10  09    50    15.38
SMO 2015   07  10  09    55    15.33
SMO 2015   07  10  10    00    16.06
SMO 2015   07  10  10    05    15.63
SMO 2015   07  10  10    10    14.32
SMO 2015   07  10  10    15    15.24
SMO 2015   07  10  10    20    16.09
SMO 2015   07  10  10    25    14.76
SMO 2015   07  10  10    30    15.76
SMO 2015   07  10  10    35    16.47
SMO 2015   07  10  10    40    16.34
SMO 2015   07  10  10    45    16.75
SMO 2015   07  10  10    50    15.76
SMO 2015   07  10  10    55    15.67
SMO 2015   07  10  11    00    15.20
SMO 2015   07  10  11    05    14.38
SMO 2015   07  10  11    10    14.34
SMO 2015   07  10  11    15    12.75
SMO 2015   07  10  11    20    12.86
SMO 2015   07  10  11    25    11.89
SMO 2015   07  10  11    30    10.56
SMO 2015   07  10  11    35    12.64
SMO 2015   07  10  11    40    13.41
SMO 2015   07  10  11    45    14.48
SMO 2015   07  10  11    50    14.00
SMO 2015   07  10  11    55    15.37
SMO 2015   07  10  12    00    14.71
SMO 2015   07  10  12    05    14.39
SMO 2015   07  10  12    10    15.06
SMO 2015   07  10  12    15    15.24
SMO 2015   07  10  12    20    14.43
SMO 2015   07  10  12    25    14.88
SMO 2015   07  10  12    30    14.26
SMO 2015   07  10  12    35    16.31
SMO 2015   07  10  12    40    15.14
SMO 2015   07  10  12    45    15.87
SMO 2015   07  10  12    50    15.12
SMO 2015   07  10  12    55    15.09
SMO 2015   07  10  13    00    15.55
SMO 2015   07  10  13    05    16.61
SMO 2015   07  10  13    10    15.69
SMO 2015   07  10  13    20    15.70
SMO 2015   07  10  13    25    15.62
SMO 2015   07  10  13    30    15.53
SMO 2015   07  10  13    35    15.50
SMO 2015   07  10  13    40    15.72
SMO 2015   07  10  13    45    15.35
SMO 2015   07  10  13    50    14.52
SMO 2015   07  10  13    55    15.04
SMO 2015   07  10  14    00    14.96
SMO 2015   07  10  14    05    15.44
SMO 2015   07  10  14    10    15.47
SMO 2015   07  10  14    15    15.28
SMO 2015   07  10  14    20    15.81
SMO 2015   07  10  14    25    16.00
SMO 2015   07  10  14    30    16.28
SMO 2015   07  10  14    35    16.54
SMO 2015   07  10  14    40    15.32
SMO 2015   07  10  14    45    15.51
SMO 2015   07  10  14    50    14.94
SMO 2015   07  10  14    55    15.65
SMO 2015   07  10  15    00    16.09
SMO 2015   07  10  15    05    14.53
SMO 2015   07  10  15    10    14.39
SMO 2015   07  10  15    15    15.88
SMO 2015   07  10  15    20    16.13
SMO 2015   07  10  15    25    15.31
SMO 2015   07  10  15    30    15.99
SMO 2015   07  10  15    35    16.44
SMO 2015   07  10  15    40    15.83
SMO 2015   07  10  15    45    16.20
SMO 2015   07  10  15    50    15.63
SMO 2015   07  10  15    55    15.42
SMO 2015   07  10  16    00    15.55
SMO 2015   07  10  16    05    15.91
SMO 2015   07  10  16    10    15.61
SMO 2015   07  10  16    15    14.37
SMO 2015   07  10  16    20    14.19
SMO 2015   07  10  16    25    14.92
SMO 2015   07  10  16    30    14.55
SMO 2015   07  10  16    35    15.41
SMO 2015   07  10  16    40    14.99
SMO 2015   07  10  16    45    14.59
SMO 2015   07  10  16    50    14.95
SMO 2015   07  10  16    55    15.84
SMO 2015   07  10  17    00    16.03
SMO 2015   07  10  17    05    15.27
SMO 2015   07  10  17    10    15.75
SMO 2015   07  10  17    15    15.37
SMO 2015   07  10  17    20    15.67
SMO 2015   07  10  17    25    15.57
SMO 2015   07  10  17    30    15.82
SMO 2015   07  10  17    35    15.50
SMO 2015   07  10  17    40    15.13
SMO 2015   07  10  17    45    15.21
SMO 2015   07  10  17    50    15.85
SMO 2015   07  10  17    55    15.96
SMO 2015   07  10  18    00    15.24
SMO 2015   07  10  18    05    15.62
SMO 2015   07  10  18    10    15.93
SMO 2015   07  10  18    15    15.50
SMO 2015   07  10  18    20    15.49
SMO 2015   07  10  18    25    15.29
SMO 2015   07  10  18    30    14.91
SMO 2015   07  10  18    35    14.75
SMO 2015   07  10  18    40    15.67
SMO 2015   07  10  18    45    15.35
SMO 2015   07  10  18    50    15.55
SMO 2015   07  10  18    55    15.35
SMO 2015   07  10  19    00    15.27
SMO 2015   07  10  19    05    13.09
SMO 2015   07  10  19    10    15.55
SMO 2015   07  10  19    15    15.20
SMO 2015   07  10  19    20    15.60
SMO 2015   07  10  19    25    15.93
SMO 2015   07  10  19    30    15.09
SMO 2015   07  10  19    35    14.80
SMO 2015   07  10  19    40    15.65
SMO 2015   07  10  19    45    16.42
SMO 2015   07  10  19    50    16.52
SMO 2015   07  10  19    55    15.48
SMO 2015   07  10  20    00    15.16
SMO 2015   07  10  20    05    15.31
SMO 2015   07  10  20    10    16.94
SMO 2015   07  10  20    15    15.79
SMO 2015   07  10  20    20    15.57
SMO 2015   07  10  20    25    14.85
SMO 2015   07  10  20    30    14.98
SMO 2015   07  10  20    35    14.37
SMO 2015   07  10  20    40    14.55
SMO 2015   07  10  20    45    14.57
SMO 2015   07  10  20    50    14.87
SMO 2015   07  10  20    55    13.95
SMO 2015   07  10  21    00    15.24
SMO 2015   07  10  21    05    15.72
SMO 2015   07  10  21    10    15.55
SMO 2015   07  10  21    15    15.82
SMO 2015   07  10  21    20    15.27
SMO 2015   07  10  21    25    15.66
SMO 2015   07  10  21    30    15.26
SMO 2015   07  10  21    35    15.34
SMO 2015   07  10  21    40    14.89
SMO 2015   07  10  21    45    14.10
SMO 2015   07  10  21    50    14.50
SMO 2015   07  10  21    55    15.37
SMO 2015   07  10  22    00    15.06
SMO 2015   07  10  22    05    15.58
SMO 2015   07  10  22    10    14.73
SMO 2015   07  10  22    15    13.96
SMO 2015   07  10  22    20    14.81
SMO 2015   07  10  22    25    14.18
SMO 2015   07  10  22    30    14.14
SMO 2015   07  10  22    35    14.96
SMO 2015   07  10  22    40    14.26
SMO 2015   07  10  22    45    13.96
SMO 2015   07  10  22    50    14.84
SMO 2015   07  10  22    55    14.61
SMO 2015   07  10  23    00    14.57
SMO 2015   07  10  23    05    14.84
SMO 2015   07  10  23    10    15.20
SMO 2015   07  10  23    15    14.25
SMO 2015   07  10  23    20    14.59
SMO 2015   07  10  23    25    14.55
SMO 2015   07  10  23    30    14.79
SMO 2015   07  10  23    40    14.73
SMO 2015   07  10  23    45    14.50
SMO 2015   07  10  23    50    14.24
SMO 2015   07  10  23    55    13.77
SMO 2015   07  11  00    00    13.58
SMO 2015   07  11  00    05    13.94
SMO 2015   07  11  00    10    14.12
SMO 2015   07  11  00    15    14.77
SMO 2015   07  11  00    20    13.95
SMO 2015   07  11  00    25    13.90
SMO 2015   07  11  00    30    13.73
SMO 2015   07  11  00    35    14.02
SMO 2015   07  11  00    40    14.42
SMO 2015   07  11  00    45    14.21
SMO 2015   07  11  00    55    14.28
SMO 2015   07  11  01    00    13.57
SMO 2015   07  11  01    05    13.77
SMO 2015   07  11  01    10    13.38
SMO 2015   07  11  01    15    13.28
SMO 2015   07  11  01    20    13.51
SMO 2015   07  11  01    25    13.81
SMO 2015   07  11  01    30    13.68
SMO 2015   07  11  01    35    13.61
SMO 2015   07  11  01    40    13.94
SMO 2015   07  11  01    45    13.87
SMO 2015   07  11  01    50    13.30
SMO 2015   07  11  01    55    13.49
SMO 2015   07  11  02    00    13.93
SMO 2015   07  11  02    05    13.03
SMO 2015   07  11  02    10    13.66
SMO 2015   07  11  02    15    13.74
SMO 2015   07  11  02    20    13.07
SMO 2015   07  11  02    25    12.89
SMO 2015   07  11  02    30    13.31
SMO 2015   07  11  02    35    13.84
SMO 2015   07  11  02    40    13.46
SMO 2015   07  11  02    45    14.16
SMO 2015   07  11  02    50    12.19
SMO 2015   07  11  02    55    12.73
SMO 2015   07  11  03    00    13.43
SMO 2015   07  11  03    05    13.35
SMO 2015   07  11  03    10    12.79
SMO 2015   07  11  03    15    13.16
SMO 2015   07  11  03    20    13.67
SMO 2015   07  11  03    25    13.15
SMO 2015   07  11  03    30    13.19
SMO 2015   07  11  03    35    13.68
SMO 2015   07  11  03    40    13.27
SMO 2015   07  11  03    45    13.16
SMO 2015   07  11  03    50    13.79
SMO 2015   07  11  03    55    13.36
SMO 2015   07  11  04    00    13.02
SMO 2015   07  11  04    05    14.21
SMO 2015   07  11  04    10    13.48
SMO 2015   07  11  04    15    13.61
SMO 2015   07  11  04    20    14.05
SMO 2015   07  11  04    25    13.57
SMO 2015   07  11  04    30    13.58
SMO 2015   07  11  04    35    14.13
SMO 2015   07  11  04    40    14.55
SMO 2015   07  11  04    45    14.33
SMO 2015   07  11  04    50    14.60
SMO 2015   07  11  04    55    14.10
SMO 2015   07  11  05    00    15.67
SMO 2015   07  11  05    05    13.57
SMO 2015   07  11  05    10    13.85
SMO 2015   07  11  05    15    14.91
SMO 2015   07  11  05    20    15.08
SMO 2015   07  11  05    25    15.69
SMO 2015   07  11  05    30    15.57
SMO 2015   07  11  05    35    14.01
SMO 2015   07  11  05    40    14.64
SMO 2015   07  11  05    45    14.74
SMO 2015   07  11  05    50    15.03
SMO 2015   07  11  05    55    14.22
SMO 2015   07  11  06    00    14.89
SMO 2015   07  11  06    05    14.63
SMO 2015   07  11  06    10    15.28
SMO 2015   07  11  06    15    14.61
SMO 2015   07  11  06    20    15.26
SMO 2015   07  11  06    25    15.35
SMO 2015   07  11  06    30    15.06
SMO 2015   07  11  06    35    15.15
SMO 2015   07  11  06    40    15.31
SMO 2015   07  11  06    45    16.07
SMO 2015   07  11  06    50    15.40
SMO 2015   07  11  06    55    15.93
SMO 2015   07  11  07    00    14.70
SMO 2015   07  11  07    05    14.78
SMO 2015   07  11  07    10    15.09
SMO 2015   07  11  07    15    15.75
SMO 2015   07  11  07    20    16.37
SMO 2015   07  11  07    25    15.66
SMO 2015   07  11  07    30    16.31
SMO 2015   07  11  07    35    15.57
SMO 2015   07  11  07    40    14.72
SMO 2015   07  11  07    45    16.36
SMO 2015   07  11  07    50    15.24
SMO 2015   07  11  07    55    15.44
SMO 2015   07  11  08    00    15.49
SMO 2015   07  11  08    05    15.22
SMO 2015   07  11  08    10    14.88
SMO 2015   07  11  08    15    15.81
SMO 2015   07  11  08    20    15.78
SMO 2015   07  11  08    25    15.28
SMO 2015   07  11  08    30    14.58
SMO 2015   07  11  08    35    14.96
SMO 2015   07  11  08    40    15.65
SMO 2015   07  11  08    45    16.07
SMO 2015   07  11  08    50    15.90
SMO 2015   07  11  08    55    16.27
SMO 2015   07  11  09    00    15.35
SMO 2015   07  11  09    05    14.86
SMO 2015   07  11  09    10    15.58
SMO 2015   07  11  09    15    15.66
SMO 2015   07  11  09    20    15.94
SMO 2015   07  11  09    25    16.08
SMO 2015   07  11  09    30    14.99
SMO 2015   07  11  09    35    14.77
SMO 2015   07  11  09    40    15.47
SMO 2015   07  11  09    45    15.50
SMO 2015   07  11  09    50    15.17
SMO 2015   07  11  09    55    14.99
SMO 2015   07  11  10    00    15.41
SMO 2015   07  11  10    05    15.03
SMO 2015   07  11  10    10    15.41
SMO 2015   07  11  10    15    16.46
SMO 2015   07  11  10    20    15.71
SMO 2015   07  11  10    25    15.90
SMO 2015   07  11  10    30    14.97
SMO 2015   07  11  10    35    15.00
SMO 2015   07  11  10    40    15.72
SMO 2015   07  11  10    45    15.24
SMO 2015   07  11  10    50    15.50
SMO 2015   07  11  10    55    14.93
SMO 2015   07  11  11    00    14.82
SMO 2015   07  11  11    05    15.27
SMO 2015   07  11  11    10    14.93
SMO 2015   07  11  11    15    15.07
SMO 2015   07  11  11    20    15.22
SMO 2015   07  11  11    25    15.73
SMO 2015   07  11  11    30    14.63
SMO 2015   07  11  11    35    14.66
SMO 2015   07  11  11    40    14.35
SMO 2015   07  11  11    45    14.71
SMO 2015   07  11  11    50    16.39
SMO 2015   07  11  11    55    14.68
SMO 2015   07  11  12    00    14.28
SMO 2015   07  11  12    05    14.66
SMO 2015   07  11  12    10    15.58
SMO 2015   07  11  12    15    15.61
SMO 2015   07  11  12    20    15.48
SMO 2015   07  11  12    25    14.61
SMO 2015   07  11  12    30    14.20
SMO 2015   07  11  12    35    14.33
SMO 2015   07  11  12    40    15.41
SMO 2015   07  11  12    45    15.53
SMO 2015   07  11  12    50    15.40
SMO 2015   07  11  12    55    14.57
SMO 2015   07  11  13    00    13.74
SMO 2015   07  11  13    05    13.23
SMO 2015   07  11  13    10    14.94
SMO 2015   07  11  13    15    14.18
SMO 2015   07  11  13    20    13.68
SMO 2015   07  11  13    25    13.28
SMO 2015   07  11  13    30    12.14
SMO 2015   07  11  13    35    11.75
SMO 2015   07  11  13    40    13.66
SMO 2015   07  11  13    45    12.54
SMO 2015   07  11  13    50    13.78
SMO 2015   07  11  13    55    13.10
SMO 2015   07  11  14    00    12.08
SMO 2015   07  11  14    05    12.05
SMO 2015   07  11  14    10    12.93
SMO 2015   07  11  14    15    11.92
SMO 2015   07  11  14    20    13.73
SMO 2015   07  11  14    25    13.31
SMO 2015   07  11  14    30    12.51
SMO 2015   07  11  14    35    12.82
SMO 2015   07  11  14    40    13.08
SMO 2015   07  11  14    45    13.30
SMO 2015   07  11  14    50    13.23
SMO 2015   07  11  14    55    12.99
SMO 2015   07  11  15    00    12.64
SMO 2015   07  11  15    05    12.53
SMO 2015   07  11  15    10    14.19
SMO 2015   07  11  15    15    13.24
SMO 2015   07  11  15    20    15.07
SMO 2015   07  11  15    25    13.37
SMO 2015   07  11  15    30    13.66
SMO 2015   07  11  15    35    13.48
SMO 2015   07  11  15    40    15.34
SMO 2015   07  11  15    45    14.52
SMO 2015   07  11  15    50    15.32
SMO 2015   07  11  15    55    14.07
SMO 2015   07  11  16    00    13.51
SMO 2015   07  11  16    05    13.99
SMO 2015   07  11  16    10    15.74
SMO 2015   07  11  16    15    14.08
SMO 2015   07  11  16    20    13.86
SMO 2015   07  11  16    25    13.64
SMO 2015   07  11  16    30    13.60
SMO 2015   07  11  16    35    13.70
SMO 2015   07  11  16    40    13.71
SMO 2015   07  11  16    45    13.26
SMO 2015   07  11  16    50    13.68
SMO 2015   07  11  16    55    13.43
SMO 2015   07  11  17    00    14.23
SMO 2015   07  11  17    05    13.78
SMO 2015   07  11  17    10    13.24
SMO 2015   07  11  17    15    13.28
SMO 2015   07  11  17    20    14.55
SMO 2015   07  11  17    25    13.16
SMO 2015   07  11  17    30    13.81
SMO 2015   07  11  17    35    12.66
SMO 2015   07  11  17    40    12.46
SMO 2015   07  11  17    45    12.53
SMO 2015   07  11  17    50    13.17
SMO 2015   07  11  17    55    12.53
SMO 2015   07  11  18    00    12.19
SMO 2015   07  11  18    05    12.36
SMO 2015   07  11  18    10    11.81
SMO 2015   07  11  18    15    12.16
SMO 2015   07  11  18    20    12.65
SMO 2015   07  11  18    35    12.19
SMO 2015   07  11  18    40    12.53
SMO 2015   07  11  18    45    11.96
SMO 2015   07  11  18    50    12.03
SMO 2015   07  11  18    55    11.80
SMO 2015   07  11  19    00    11.52
SMO 2015   07  11  19    05    11.48
SMO 2015   07  11  19    10    11.66
SMO 2015   07  11  19    15    12.37
SMO 2015   07  11  19    20    11.71
SMO 2015   07  11  19    25    11.81
SMO 2015   07  11  19    30    11.72
SMO 2015   07  11  19    35    11.70
SMO 2015   07  11  19    40    11.70
SMO 2015   07  11  19    45    11.82
SMO 2015   07  11  19    50    11.92
SMO 2015   07  11  19    55    12.03
SMO 2015   07  11  20    00    11.82
SMO 2015   07  11  20    05    10.78
SMO 2015   07  11  20    10    11.49
SMO 2015   07  11  20    15    10.98
SMO 2015   07  11  20    20    11.71
SMO 2015   07  11  20    25    12.12
SMO 2015   07  11  20    30    11.65
SMO 2015   07  11  20    35    11.61
SMO 2015   07  11  20    40    10.55
SMO 2015   07  11  20    45    10.65
SMO 2015   07  11  20    50    11.22
SMO 2015   07  11  20    55    11.61
SMO 2015   07  11  21    00    11.71
SMO 2015   07  11  21    05    11.21
SMO 2015   07  11  21    10    11.12
SMO 2015   07  11  21    15    11.81
SMO 2015   07  11  21    20    11.65
SMO 2015   07  11  21    25    11.80
SMO 2015   07  11  21    30    11.74
SMO 2015   07  11  21    35    11.98
SMO 2015   07  11  21    40    11.33
SMO 2015   07  11  21    45    11.49
SMO 2015   07  11  21    50    10.87
SMO 2015   07  11  21    55    10.99
SMO 2015   07  11  22    00    11.15
SMO 2015   07  11  22    05    11.33
SMO 2015   07  11  22    10    11.23
SMO 2015   07  11  22    15    11.09
SMO 2015   07  11  22    20    11.47
SMO 2015   07  11  22    25    10.74
SMO 2015   07  11  22    30    11.29
SMO 2015   07  11  22    35    10.97
SMO 2015   07  11  22    40    10.99
SMO 2015   07  11  22    45    10.91
SMO 2015   07  11  22    50    10.86
SMO 2015   07  11  22    55    10.70
SMO 2015   07  11  23    00    10.46
SMO 2015   07  11  23    05    10.73
SMO 2015   07  11  23    10    10.89
SMO 2015   07  11  23    15    10.63
SMO 2015   07  11  23    20    10.92
SMO 2015   07  11  23    25    10.83
SMO 2015   07  11  23    30    10.94
SMO 2015   07  11  23    35    10.42
SMO 2015   07  11  23    40    11.09
SMO 2015   07  11  23    45    10.87
SMO 2015   07  11  23    50    10.94
SMO 2015   07  11  23    55    10.94
SMO 2015   07  12  00    00    10.98
SMO 2015   07  12  00    05    11.04
SMO 2015   07  12  00    10    10.57
SMO 2015   07  12  00    15     9.80
SMO 2015   07  12  00    20    10.13
SMO 2015   07  12  00    25    11.22
SMO 2015   07  12  00    30    10.59
SMO 2015   07  12  00    35    10.46
SMO 2015   07  12  00    40    10.79
SMO 2015   07  12  00    45    10.69
SMO 2015   07  12  00    50    10.68
SMO 2015   07  12  00    55    10.45
SMO 2015   07  12  01    00    10.95
SMO 2015   07  12  01    05    10.51
SMO 2015   07  12  01    10    10.32
SMO 2015   07  12  01    15     9.72
SMO 2015   07  12  01    20     9.73
SMO 2015   07  12  01    25    10.28
SMO 2015   07  12  01    30    11.19
SMO 2015   07  12  01    35    11.00
SMO 2015   07  12  01    40    10.93
SMO 2015   07  12  01    45    10.41
SMO 2015   07  12  01    50    10.62
SMO 2015   07  12  01    55     9.92
SMO 2015   07  12  02    00    11.07
SMO 2015   07  12  02    05    10.28
SMO 2015   07  12  02    10    11.48
SMO 2015   07  12  02    15    10.12
SMO 2015   07  12  02    20    10.80
SMO 2015   07  12  02    25     9.90
SMO 2015   07  12  02    30    10.57
SMO 2015   07  12  02    35    10.92
SMO 2015   07  12  02    40    10.72
SMO 2015   07  12  02    45    10.24
SMO 2015   07  12  02    50    10.17
SMO 2015   07  12  02    55    10.23
SMO 2015   07  12  03    00     9.94
SMO 2015   07  12  03    05    10.76
SMO 2015   07  12  03    10    10.66
SMO 2015   07  12  03    15    10.84
SMO 2015   07  12  03    20    10.37
SMO 2015   07  12  03    25    10.20
SMO 2015   07  12  03    30    10.49
SMO 2015   07  12  03    35    10.53
SMO 2015   07  12  03    40    10.27
SMO 2015   07  12  03    45    10.27
SMO 2015   07  12  03    50     9.94
SMO 2015   07  12  03    55    10.04
SMO 2015   07  12  04    00    10.09
SMO 2015   07  12  04    05    10.40
SMO 2015   07  12  04    10    10.62
SMO 2015   07  12  04    15    10.41
SMO 2015   07  12  04    20    10.22
SMO 2015   07  12  04    25     9.97
SMO 2015   07  12  04    30    10.07
SMO 2015   07  12  04    35    10.29
SMO 2015   07  12  04    40    10.32
SMO 2015   07  12  04    45    10.41
SMO 2015   07  12  04    50     9.95
SMO 2015   07  12  04    55     9.90
SMO 2015   07  12  05    00     9.92
SMO 2015   07  12  05    05    10.30
SMO 2015   07  12  05    10    11.43
