These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  MIN  O3(PPB)
SMO 2015   01  15  06    35     7.26
SMO 2015   01  15  06    40     7.34
SMO 2015   01  15  06    45     7.92
SMO 2015   01  15  06    50     7.33
SMO 2015   01  15  06    55     7.59
SMO 2015   01  15  07    00     7.43
SMO 2015   01  15  07    05     7.30
SMO 2015   01  15  07    10     7.12
SMO 2015   01  15  07    15     7.34
SMO 2015   01  15  07    20     7.30
SMO 2015   01  15  07    25     7.58
SMO 2015   01  15  07    30     7.80
SMO 2015   01  15  07    35     7.26
SMO 2015   01  15  07    40     7.82
SMO 2015   01  15  07    45     7.90
SMO 2015   01  15  07    50     7.54
SMO 2015   01  15  07    55     7.25
SMO 2015   01  15  08    00     7.87
SMO 2015   01  15  08    05     7.18
SMO 2015   01  15  08    10     7.75
SMO 2015   01  15  08    15     7.77
SMO 2015   01  15  08    20     7.98
SMO 2015   01  15  08    25     7.33
SMO 2015   01  15  08    30     7.74
SMO 2015   01  15  08    35     7.37
SMO 2015   01  15  08    40     7.75
SMO 2015   01  15  08    45     7.55
SMO 2015   01  15  08    50     7.51
SMO 2015   01  15  08    55     7.90
SMO 2015   01  15  09    00     7.98
SMO 2015   01  15  09    05     7.69
SMO 2015   01  15  09    10     8.05
SMO 2015   01  15  09    15     7.95
SMO 2015   01  15  09    20     7.88
SMO 2015   01  15  09    25     7.60
SMO 2015   01  15  09    30     8.06
SMO 2015   01  15  09    35     8.18
SMO 2015   01  15  09    40     7.55
SMO 2015   01  15  09    45     8.18
SMO 2015   01  15  09    50     7.69
SMO 2015   01  15  09    55     8.02
SMO 2015   01  15  10    00     7.82
SMO 2015   01  15  10    05     8.03
SMO 2015   01  15  10    10     7.60
SMO 2015   01  15  10    15     8.21
SMO 2015   01  15  10    20     8.02
SMO 2015   01  15  10    25     8.02
SMO 2015   01  15  10    30     7.99
SMO 2015   01  15  10    35     7.91
SMO 2015   01  15  10    40     8.06
SMO 2015   01  15  10    45     8.11
SMO 2015   01  15  10    50     9.06
SMO 2015   01  15  10    55     8.10
SMO 2015   01  15  11    00     8.67
SMO 2015   01  15  11    05     8.04
SMO 2015   01  15  11    10     8.67
SMO 2015   01  15  11    15     8.22
SMO 2015   01  15  11    20     8.30
SMO 2015   01  15  11    25     8.23
SMO 2015   01  15  11    30     7.71
SMO 2015   01  15  11    35     8.07
SMO 2015   01  15  11    40     7.63
SMO 2015   01  15  11    45     8.16
SMO 2015   01  15  11    50     8.24
SMO 2015   01  15  11    55     8.16
SMO 2015   01  15  12    00     7.87
SMO 2015   01  15  12    05     7.91
SMO 2015   01  15  12    10     7.56
SMO 2015   01  15  12    15     7.89
SMO 2015   01  15  12    20     7.62
SMO 2015   01  15  12    25     7.89
SMO 2015   01  15  12    30     7.79
SMO 2015   01  15  12    35     7.94
SMO 2015   01  15  12    40     7.97
SMO 2015   01  15  12    45     8.10
SMO 2015   01  15  12    50     7.80
SMO 2015   01  15  12    55     7.75
SMO 2015   01  15  13    00     7.22
SMO 2015   01  15  13    05     7.51
SMO 2015   01  15  13    10     7.62
SMO 2015   01  15  13    15     7.80
SMO 2015   01  15  13    20     7.61
SMO 2015   01  15  13    25     7.96
SMO 2015   01  15  13    30     7.90
SMO 2015   01  15  13    35     8.14
SMO 2015   01  15  13    40     8.14
SMO 2015   01  15  13    45     8.15
SMO 2015   01  15  13    50     8.28
SMO 2015   01  15  13    55     7.78
SMO 2015   01  15  14    00     8.07
SMO 2015   01  15  14    05     7.75
SMO 2015   01  15  14    10     8.82
SMO 2015   01  15  14    15    12.00
SMO 2015   01  15  14    20     7.24
SMO 2015   01  15  14    25     8.07
SMO 2015   01  15  14    30     7.63
SMO 2015   01  15  14    35     7.46
SMO 2015   01  15  14    40     7.59
SMO 2015   01  15  14    45     7.49
SMO 2015   01  15  14    50     7.85
SMO 2015   01  15  14    55     6.67
SMO 2015   01  15  15    00     7.48
SMO 2015   01  15  15    05     7.86
SMO 2015   01  15  15    10     7.29
SMO 2015   01  15  15    15     8.12
SMO 2015   01  15  15    20     7.75
SMO 2015   01  15  15    25     7.75
SMO 2015   01  15  15    30     7.90
SMO 2015   01  15  15    35     7.97
SMO 2015   01  15  15    40     7.42
SMO 2015   01  15  15    45     7.55
SMO 2015   01  15  15    50     8.31
SMO 2015   01  15  15    55     7.76
SMO 2015   01  15  16    00     8.16
SMO 2015   01  15  16    05     6.92
SMO 2015   01  15  16    10     7.53
SMO 2015   01  15  16    15     7.69
SMO 2015   01  15  16    20     7.97
SMO 2015   01  15  16    25     7.71
SMO 2015   01  15  16    30     7.21
SMO 2015   01  15  16    35     7.53
SMO 2015   01  15  16    40     7.28
SMO 2015   01  15  16    45     7.50
SMO 2015   01  15  16    50     7.34
SMO 2015   01  15  16    55     7.45
SMO 2015   01  15  17    00     7.22
SMO 2015   01  15  17    05     7.15
SMO 2015   01  15  17    10     7.32
SMO 2015   01  15  17    15     7.01
SMO 2015   01  15  17    20     7.25
SMO 2015   01  15  17    25     7.16
SMO 2015   01  15  17    30     7.20
SMO 2015   01  15  17    35     7.39
SMO 2015   01  15  17    40     7.29
SMO 2015   01  15  17    45     7.78
SMO 2015   01  15  17    50     6.64
SMO 2015   01  15  17    55     7.47
SMO 2015   01  15  18    00     7.17
SMO 2015   01  15  18    05     7.15
SMO 2015   01  15  18    10     7.17
SMO 2015   01  15  18    15     7.19
SMO 2015   01  15  18    20     7.56
SMO 2015   01  15  18    25     6.98
SMO 2015   01  15  18    30     7.49
SMO 2015   01  15  18    35     6.96
SMO 2015   01  15  18    40     7.43
SMO 2015   01  15  18    45     7.31
SMO 2015   01  15  18    50     7.49
SMO 2015   01  15  18    55     7.39
SMO 2015   01  15  19    00     7.09
SMO 2015   01  15  19    05     7.62
SMO 2015   01  15  19    10     7.06
SMO 2015   01  15  19    15     7.76
SMO 2015   01  15  19    20     7.20
SMO 2015   01  15  19    25     7.01
SMO 2015   01  15  19    30     7.36
SMO 2015   01  15  19    35     7.84
SMO 2015   01  15  19    40     7.88
SMO 2015   01  15  19    45     7.52
SMO 2015   01  15  19    50     7.71
SMO 2015   01  15  19    55     7.70
SMO 2015   01  15  20    00     9.00
SMO 2015   01  15  20    05     8.93
SMO 2015   01  15  20    10     9.19
SMO 2015   01  15  20    15     7.79
SMO 2015   01  15  20    20     8.77
SMO 2015   01  15  20    25     8.47
SMO 2015   01  15  20    30     7.60
SMO 2015   01  15  20    35     7.49
SMO 2015   01  15  20    40     7.60
SMO 2015   01  15  20    45     7.79
SMO 2015   01  15  20    50     7.77
SMO 2015   01  15  20    55     7.03
SMO 2015   01  15  21    00     7.08
SMO 2015   01  15  21    05     6.89
SMO 2015   01  15  21    10     6.83
SMO 2015   01  15  21    15     6.75
SMO 2015   01  15  21    20     7.15
SMO 2015   01  15  21    25     7.01
SMO 2015   01  15  21    30     6.68
SMO 2015   01  15  21    35     7.11
SMO 2015   01  15  21    40     7.49
SMO 2015   01  15  21    45     7.21
SMO 2015   01  15  21    50     7.17
SMO 2015   01  15  21    55     6.87
SMO 2015   01  15  22    00     7.23
SMO 2015   01  15  22    05     6.81
SMO 2015   01  15  22    10     7.25
SMO 2015   01  15  22    15     7.46
SMO 2015   01  15  22    20     6.95
SMO 2015   01  15  22    25     6.94
SMO 2015   01  15  22    30     7.18
SMO 2015   01  15  22    35     6.86
SMO 2015   01  15  22    40     7.34
SMO 2015   01  15  22    45     7.07
SMO 2015   01  15  22    50    10.57
SMO 2015   01  15  22    55     8.30
SMO 2015   01  15  23    00     6.69
SMO 2015   01  15  23    05     6.27
SMO 2015   01  15  23    10     6.65
SMO 2015   01  15  23    15     6.62
SMO 2015   01  15  23    20     6.31
SMO 2015   01  15  23    25     6.51
SMO 2015   01  15  23    30     6.82
SMO 2015   01  15  23    35     6.69
SMO 2015   01  15  23    40     7.15
SMO 2015   01  15  23    45     5.93
SMO 2015   01  15  23    50     6.66
SMO 2015   01  15  23    55     6.32
SMO 2015   01  16  00    00     6.09
SMO 2015   01  16  00    05     6.08
SMO 2015   01  16  00    10     5.94
SMO 2015   01  16  00    15     6.73
SMO 2015   01  16  00    20     6.22
SMO 2015   01  16  00    25     5.95
SMO 2015   01  16  00    30     5.92
SMO 2015   01  16  00    35     6.16
SMO 2015   01  16  00    40     5.95
SMO 2015   01  16  00    45     5.70
SMO 2015   01  16  00    50     5.67
SMO 2015   01  16  00    55     6.04
SMO 2015   01  16  01    00     5.83
SMO 2015   01  16  01    05     5.62
SMO 2015   01  16  01    10     5.83
SMO 2015   01  16  01    15     5.65
SMO 2015   01  16  01    20     6.07
SMO 2015   01  16  01    25     5.68
SMO 2015   01  16  01    30     5.44
SMO 2015   01  16  01    35     5.12
SMO 2015   01  16  01    40     5.72
SMO 2015   01  16  01    45     5.52
SMO 2015   01  16  01    50     5.49
SMO 2015   01  16  01    55     5.60
SMO 2015   01  16  02    00     5.30
SMO 2015   01  16  02    05     5.31
SMO 2015   01  16  02    10     5.06
SMO 2015   01  16  02    15     5.39
SMO 2015   01  16  02    20     5.32
SMO 2015   01  16  02    25     5.01
SMO 2015   01  16  02    30    10.03
SMO 2015   01  16  02    35     4.74
SMO 2015   01  16  02    40     5.44
SMO 2015   01  16  02    45     4.87
SMO 2015   01  16  02    50     5.27
SMO 2015   01  16  02    55     5.46
SMO 2015   01  16  03    00     5.36
SMO 2015   01  16  03    05     5.12
SMO 2015   01  16  03    10     5.35
SMO 2015   01  16  03    15     5.29
SMO 2015   01  16  03    20     5.46
SMO 2015   01  16  03    25     5.09
SMO 2015   01  16  03    30     5.05
SMO 2015   01  16  03    35     5.54
SMO 2015   01  16  03    40     5.36
SMO 2015   01  16  03    45     5.33
SMO 2015   01  16  03    50     5.40
SMO 2015   01  16  03    55     5.34
SMO 2015   01  16  04    00     5.37
SMO 2015   01  16  04    05     4.98
SMO 2015   01  16  04    10     5.52
SMO 2015   01  16  04    15     5.47
SMO 2015   01  16  04    20     5.27
SMO 2015   01  16  04    25     5.16
SMO 2015   01  16  04    30     5.86
SMO 2015   01  16  04    35     5.14
SMO 2015   01  16  04    40     5.10
SMO 2015   01  16  04    45     5.68
SMO 2015   01  16  04    50     5.39
SMO 2015   01  16  04    55     5.47
SMO 2015   01  16  05    00     5.48
SMO 2015   01  16  05    05     5.45
SMO 2015   01  16  05    10     4.85
SMO 2015   01  16  05    15     5.30
SMO 2015   01  16  05    20     5.05
SMO 2015   01  16  05    25     5.32
SMO 2015   01  16  05    30     5.08
SMO 2015   01  16  05    35     5.26
SMO 2015   01  16  05    40     5.00
SMO 2015   01  16  05    45     5.50
SMO 2015   01  16  05    50     5.12
SMO 2015   01  16  05    55     4.92
SMO 2015   01  16  06    00     5.13
SMO 2015   01  16  06    05     4.83
SMO 2015   01  16  06    10     5.35
SMO 2015   01  16  06    15     5.11
SMO 2015   01  16  06    20     5.13
SMO 2015   01  16  06    25     4.89
SMO 2015   01  16  06    30     4.21
SMO 2015   01  16  06    35     4.21
SMO 2015   01  16  06    40     3.93
SMO 2015   01  16  06    45     4.06
SMO 2015   01  16  06    50     4.11
SMO 2015   01  16  06    55     3.91
SMO 2015   01  16  07    00     4.16
SMO 2015   01  16  07    05     4.13
SMO 2015   01  16  07    10     3.78
SMO 2015   01  16  07    15     4.13
SMO 2015   01  16  07    20     4.13
SMO 2015   01  16  07    25     4.14
SMO 2015   01  16  07    30     3.92
SMO 2015   01  16  07    35     4.05
SMO 2015   01  16  07    40     4.21
SMO 2015   01  16  07    45     4.24
SMO 2015   01  16  07    50     4.22
SMO 2015   01  16  07    55     4.51
SMO 2015   01  16  08    00     4.12
SMO 2015   01  16  08    05     4.22
SMO 2015   01  16  08    10     3.84
SMO 2015   01  16  08    15     4.04
SMO 2015   01  16  08    20     4.25
SMO 2015   01  16  08    25     4.19
SMO 2015   01  16  08    30     4.23
SMO 2015   01  16  08    35     4.16
SMO 2015   01  16  08    40     3.87
SMO 2015   01  16  08    45     4.21
SMO 2015   01  16  08    50     4.27
SMO 2015   01  16  08    55     4.00
SMO 2015   01  16  09    00     4.04
SMO 2015   01  16  09    05     4.03
SMO 2015   01  16  09    10     4.02
SMO 2015   01  16  09    15     3.93
SMO 2015   01  16  09    20     4.10
SMO 2015   01  16  09    25     3.77
SMO 2015   01  16  09    30     3.68
SMO 2015   01  16  09    35     3.81
SMO 2015   01  16  09    40     3.87
SMO 2015   01  16  09    45     3.62
SMO 2015   01  16  09    50     3.57
SMO 2015   01  16  09    55     3.78
SMO 2015   01  16  10    00     3.65
SMO 2015   01  16  10    05     3.62
SMO 2015   01  16  10    10     3.50
SMO 2015   01  16  10    15     3.60
SMO 2015   01  16  10    20     3.70
SMO 2015   01  16  10    25     3.42
SMO 2015   01  16  10    30     3.68
SMO 2015   01  16  10    35     3.78
SMO 2015   01  16  10    40     3.55
SMO 2015   01  16  10    45     3.40
SMO 2015   01  16  10    50     3.70
SMO 2015   01  16  10    55     3.38
SMO 2015   01  16  11    00     3.27
SMO 2015   01  16  11    05     3.63
SMO 2015   01  16  11    10     3.71
SMO 2015   01  16  11    15     3.62
SMO 2015   01  16  11    20     3.68
SMO 2015   01  16  11    25     3.61
SMO 2015   01  16  11    30     3.73
SMO 2015   01  16  11    35     3.95
SMO 2015   01  16  11    40     3.58
SMO 2015   01  16  11    45     4.00
SMO 2015   01  16  11    50     3.80
SMO 2015   01  16  11    55     3.70
SMO 2015   01  16  12    00     3.91
SMO 2015   01  16  12    05     3.93
SMO 2015   01  16  12    10     3.85
SMO 2015   01  16  12    15     3.85
SMO 2015   01  16  12    20     4.08
SMO 2015   01  16  12    25     3.71
SMO 2015   01  16  12    30     3.77
SMO 2015   01  16  12    35     4.27
SMO 2015   01  16  12    40     4.02
SMO 2015   01  16  12    45     3.82
SMO 2015   01  16  12    50     3.76
SMO 2015   01  16  12    55     3.54
SMO 2015   01  16  13    00     4.08
SMO 2015   01  16  13    05     4.05
SMO 2015   01  16  13    10     3.56
SMO 2015   01  16  13    15     4.09
SMO 2015   01  16  13    20     4.16
SMO 2015   01  16  13    25     4.03
SMO 2015   01  16  13    30     4.19
SMO 2015   01  16  13    35     4.04
SMO 2015   01  16  13    40     4.00
SMO 2015   01  16  13    45     4.37
SMO 2015   01  16  13    50     4.14
SMO 2015   01  16  13    55     3.85
SMO 2015   01  16  14    00     3.96
SMO 2015   01  16  14    05     4.02
SMO 2015   01  16  14    10     4.14
SMO 2015   01  16  14    15     4.09
SMO 2015   01  16  14    20     4.04
SMO 2015   01  16  14    25     4.33
SMO 2015   01  16  14    30     4.63
SMO 2015   01  16  14    35     4.56
SMO 2015   01  16  14    40     4.33
SMO 2015   01  16  14    45     4.39
SMO 2015   01  16  14    50     4.54
SMO 2015   01  16  14    55     4.51
SMO 2015   01  16  15    00     4.35
SMO 2015   01  16  15    05     4.72
SMO 2015   01  16  15    10     4.68
SMO 2015   01  16  15    15     4.79
SMO 2015   01  16  15    20     4.70
SMO 2015   01  16  15    25     5.00
SMO 2015   01  16  15    30     4.76
SMO 2015   01  16  15    35     4.79
SMO 2015   01  16  15    40     4.70
SMO 2015   01  16  15    45     4.71
SMO 2015   01  16  15    50     4.82
SMO 2015   01  16  15    55     4.88
SMO 2015   01  16  16    00     4.87
SMO 2015   01  16  16    05     4.77
SMO 2015   01  16  16    10     4.66
SMO 2015   01  16  16    15     4.86
SMO 2015   01  16  16    20     4.88
SMO 2015   01  16  16    25     4.89
SMO 2015   01  16  16    30     4.92
SMO 2015   01  16  16    35     4.87
SMO 2015   01  16  16    40     4.65
SMO 2015   01  16  16    45     4.83
SMO 2015   01  16  16    50     5.01
SMO 2015   01  16  16    55     4.86
SMO 2015   01  16  17    00     4.91
SMO 2015   01  16  17    05     4.59
SMO 2015   01  16  17    10     4.75
SMO 2015   01  16  17    15     5.02
SMO 2015   01  16  17    20     4.92
SMO 2015   01  16  17    25     5.02
SMO 2015   01  16  17    30     4.86
SMO 2015   01  16  17    35     4.28
SMO 2015   01  16  17    40     5.33
SMO 2015   01  16  17    45     4.70
SMO 2015   01  16  17    50     4.81
SMO 2015   01  16  17    55     4.92
SMO 2015   01  16  18    00     5.02
SMO 2015   01  16  18    05     4.69
SMO 2015   01  16  18    10     4.58
SMO 2015   01  16  18    15     4.68
SMO 2015   01  16  18    20     4.87
SMO 2015   01  16  18    25     5.18
SMO 2015   01  16  18    30     4.72
SMO 2015   01  16  18    35     4.60
SMO 2015   01  16  18    40     4.62
SMO 2015   01  16  18    45     4.90
SMO 2015   01  16  18    50     4.66
SMO 2015   01  16  18    55     4.96
SMO 2015   01  16  19    00     4.60
SMO 2015   01  16  19    05     4.89
SMO 2015   01  16  19    10     4.91
SMO 2015   01  16  19    15     4.85
SMO 2015   01  16  19    20     4.92
SMO 2015   01  16  19    25     4.80
SMO 2015   01  16  19    30     5.12
SMO 2015   01  16  19    35     4.80
SMO 2015   01  16  19    40     4.95
SMO 2015   01  16  19    45     4.99
SMO 2015   01  16  19    50     4.86
SMO 2015   01  16  19    55     5.03
SMO 2015   01  16  20    00     4.96
SMO 2015   01  16  20    05     4.90
SMO 2015   01  16  20    10     5.26
SMO 2015   01  16  20    15     5.01
SMO 2015   01  16  20    20     4.96
SMO 2015   01  16  20    25     4.96
SMO 2015   01  16  20    30     5.39
SMO 2015   01  16  20    35     5.02
SMO 2015   01  16  20    40     4.91
SMO 2015   01  16  20    45     5.22
SMO 2015   01  16  20    50     4.91
SMO 2015   01  16  20    55     5.09
SMO 2015   01  16  21    00     5.10
SMO 2015   01  16  21    05     5.19
SMO 2015   01  16  21    10     4.91
SMO 2015   01  16  21    15     5.01
SMO 2015   01  16  21    20     4.49
SMO 2015   01  16  21    25     4.99
SMO 2015   01  16  21    30     4.45
SMO 2015   01  16  21    35     4.84
SMO 2015   01  16  21    40     5.03
SMO 2015   01  16  21    45     4.54
SMO 2015   01  16  21    50     3.98
SMO 2015   01  16  21    55     4.50
SMO 2015   01  16  22    00     4.74
SMO 2015   01  16  22    05     4.81
SMO 2015   01  16  22    10     4.16
SMO 2015   01  16  22    15     4.75
SMO 2015   01  16  22    20     4.69
SMO 2015   01  16  22    25     4.51
SMO 2015   01  16  22    30     4.74
SMO 2015   01  16  22    35     4.54
SMO 2015   01  16  22    40     4.49
SMO 2015   01  16  22    45     5.04
SMO 2015   01  16  22    50     4.67
SMO 2015   01  16  22    55     5.42
SMO 2015   01  16  23    00     5.07
SMO 2015   01  16  23    05     5.49
SMO 2015   01  16  23    10     4.94
SMO 2015   01  16  23    15     4.71
SMO 2015   01  16  23    20     5.48
SMO 2015   01  16  23    25     5.22
SMO 2015   01  16  23    30     6.97
SMO 2015   01  16  23    35     4.25
SMO 2015   01  16  23    40     6.17
SMO 2015   01  16  23    45     4.55
SMO 2015   01  16  23    50     5.76
SMO 2015   01  16  23    55     5.42
SMO 2015   01  17  00    00     3.73
SMO 2015   01  17  00    05     5.06
SMO 2015   01  17  00    10     3.74
SMO 2015   01  17  00    15     5.21
SMO 2015   01  17  00    20     3.65
SMO 2015   01  17  00    25     4.98
SMO 2015   01  17  00    30     5.22
SMO 2015   01  17  00    35     4.35
SMO 2015   01  17  00    40     4.47
SMO 2015   01  17  00    45     4.54
SMO 2015   01  17  00    50     4.39
SMO 2015   01  17  00    55     5.08
SMO 2015   01  17  01    00     3.57
SMO 2015   01  17  01    05     5.57
SMO 2015   01  17  01    10     4.47
SMO 2015   01  17  01    15     5.77
SMO 2015   01  17  01    20     3.69
SMO 2015   01  17  01    25     4.59
SMO 2015   01  17  01    30     4.22
SMO 2015   01  17  01    35     5.80
SMO 2015   01  17  01    40     3.69
SMO 2015   01  17  01    45     5.00
SMO 2015   01  17  01    50     4.10
SMO 2015   01  17  01    55     4.26
SMO 2015   01  17  02    00     4.40
SMO 2015   01  17  02    05     4.96
SMO 2015   01  17  02    10     4.01
SMO 2015   01  17  02    15     6.02
SMO 2015   01  17  02    20     4.10
SMO 2015   01  17  02    25     2.82
SMO 2015   01  17  02    30     4.08
SMO 2015   01  17  02    35     3.82
